field_1,id,w,link_id
"7215","9251007708","0.1","9251007708"
"7216","8739173671","0.30000000000000004","8739173671"
"7217","9360812236","0.30000000000000004","9360812236"
"7218","8715237050","0.1","8715237050"
"7219","9290797528","0.4","9290797528"
"7220","8739173546","2.1","8739173546"
"7221","9409986433","2.2","9409986433"
"7222","9091484204","0.30000000000000004","9091484204"
"7223","9091484197","2.1","9091484197"
"7224","9409986432","0.1","9409986432"
"7225","9409986436","0.1","9409986436"
"7226","5198704875","0.1","5198704875"
"7227","5198704879","2.0","5198704879"
"7228","9409986437","0.1","9409986437"
"7229","9123617998","2.5","9123617998"
"7230","9358221020","0.30000000000000004","9358221020"
"7231","5198704876","0.1","5198704876"
"7232","5198704877","0.30000000000000004","5198704877"
"7233","9358221019","0.1","9358221019"
"7234","9358214104","0.4","9358214104"
"7235","9407692478","0.30000000000000004","9407692478"
"7236","9358214068","0.30000000000000004","9358214068"
"7237","9358214096","0.30000000000000004","9358214096"
"7238","9358214114","1.2","9358214114"
"7239","9407692480","0.30000000000000004","9407692480"
"7240","9407692477","0.1","9407692477"
"7241","9123617999","2.0","9123617999"
"7242","5198704878","2.5","5198704878"
"7243","5198704907","3.0","5198704907"
"7244","9123618000","2.0","9123618000"
"7245","5198705130","2.1","5198705130"
"7246","5198704908","2.0","5198704908"
"7247","9198880641","2.1","9198880641"
"7248","5198704880","1.5","5198704880"
"7249","5198704910","0.5","5198704910"
"7250","9123618002","1.1","9123618002"
"7251","5198704915","2.0","5198704915"
"7252","5198704905","2.0","5198704905"
"7253","5198704916","1.6","5198704916"
"7254","8261580603","1.5","8261580603"
"7255","5198704901","1.2000000000000002","5198704901"
"7256","5198704900","0.5","5198704900"
"7257","5198704920","3.1","5198704920"
"7258","5198704903","2.0","5198704903"
"7259","5198704919","4.0","5198704919"
"7260","5198704917","2.5","5198704917"
"7261","9409986499","2.1","9409986499"
"7262","5198704904","2.0","5198704904"
"7263","9123617996","0.5","9123617996"
"7264","5198704913","2.5","5198704913"
"7265","5198705139","4.0","5198705139"
"7266","5198704906","0.5","5198704906"
"7267","9358214115","2.1","9358214115"
"7268","9358214069","2.2","9358214069"
"7269","8941923979","2.5","8941923979"
"7270","9409986500","1.1","9409986500"
"7271","9358214072","2.1","9358214072"
"7272","5198705136","4.0","5198705136"
"7273","9409986482","4.0","9409986482"
"7274","5198705122","4.0","5198705122"
"7275","9409986485","2.1","9409986485"
"7276","5198705138","4.0","5198705138"
"7277","5198705121","4.0","5198705121"
"7278","7845654672","2.5","7845654672"
"7279","5198705132","9.5","5198705132"
"7280","9409986474","2.2","9409986474"
"7281","7845654673","0.5","7845654673"
"7282","9409986446","2.2","9409986446"
"7283","9208060930","2.1","9208060930"
"7284","9208060928","2.2","9208060928"
"7285","5198705131","9.5","5198705131"
"7286","9205056553","0.30000000000000004","9205056553"
"7287","5198705124","3.0","5198705124"
"7288","9409986481","4.0","9409986481"
"7289","9205056544","0.30000000000000004","9205056544"
"7290","9123618006","3.5","9123618006"
"7291","5198705126","2.2","5198705126"
"7292","9091484205","0.30000000000000004","9091484205"
"7293","9358214073","2.1","9358214073"
"7294","9123618005","1.2","9123618005"
"7295","9358221094","0.1","9358221094"
"7296","9358214074","0.4","9358214074"
"7297","9358221099","2.1","9358221099"
"7298","8739173536","0.4","8739173536"
"7299","9358214095","2.2","9358214095"
"7300","8739173549","2.2","8739173549"
"7301","8739173543","0.4","8739173543"
"7302","8739173548","0.4","8739173548"
"7303","9407692492","0.30000000000000004","9407692492"
"7304","9179396807","0.4","9179396807"
"7305","9179396824","0.30000000000000004","9179396824"
"7306","5198705137","8.5","5198705137"
"7307","9205056558","7.6","9205056558"
"7308","5198705143","8.5","5198705143"
"7309","8223372484","7.6","8223372484"
"7310","7845654678","7.6","7845654678"
"7311","9205056556","0.30000000000000004","9205056556"
"7312","9409986513","7.6","9409986513"
"7313","9409986501","0.30000000000000004","9409986501"
"7314","9409986472","7.699999999999999","9409986472"
"7315","9407692626","0.30000000000000004","9407692626"
"7316","8739173532","2.1","8739173532"
"7317","5198705733","2.1","5198705733"
"7318","9409980316","0.1","9409980316"
"7319","8739173556","2.1","8739173556"
"7320","9409980310","0.4","9409980310"
"7321","9407692475","2.1","9407692475"
"7322","9407692473","2.1","9407692473"
"7323","9407692476","0.1","9407692476"
"7324","9091484185","2.1","9091484185"
"7325","5198705739","4.0","5198705739"
"7326","9409986421","2.1","9409986421"
"7327","9409986417","2.2","9409986417"
"7328","9091484188","2.1","9091484188"
"7329","8739173573","2.1","8739173573"
"7330","9409986431","0.30000000000000004","9409986431"
"7331","8739173576","2.1","8739173576"
"7332","9198880646","0.30000000000000004","9198880646"
"7333","9123617891","2.1","9123617891"
"7334","5198705743","3.0","5198705743"
"7335","9123617899","2.1","9123617899"
"7336","9123617816","2.2","9123617816"
"7337","9123617881","0.30000000000000004","9123617881"
"7338","9123617896","0.1","9123617896"
"7339","9123618042","2.1","9123618042"
"7340","9123617884","0.4","9123617884"
"7341","9123617840","2.1","9123617840"
"7342","9123617846","0.30000000000000004","9123617846"
"7343","9123617844","0.4","9123617844"
"7344","5198705748","2.1","5198705748"
"7345","8357501055","2.1","8357501055"
"7346","9123617818","0.4","9123617818"
"7347","9123617836","0.30000000000000004","9123617836"
"7348","8223372507","2.1","8223372507"
"7349","8357501059","0.30000000000000004","8357501059"
"7350","9123618049","0.30000000000000004","9123618049"
"7351","9123617827","0.30000000000000004","9123617827"
"7352","9123617824","0.30000000000000004","9123617824"
"7353","8124795838","2.2","8124795838"
"7354","5198705750","2.1","5198705750"
"7355","9123618090","2.1","9123618090"
"7356","9123618087","0.30000000000000004","9123618087"
"7357","8357501102","0.4","8357501102"
"7358","8357501076","1.2000000000000002","8357501076"
"7359","9392467238","2.1","9392467238"
"7360","9123618078","0.4","9123618078"
"7361","9123618108","0.30000000000000004","9123618108"
"7362","9342436516","0.4","9342436516"
"7363","9342436520","2.1","9342436520"
"7364","5272957613","0.4","5272957613"
"7365","9342436521","0.30000000000000004","9342436521"
"7366","9342436663","0.30000000000000004","9342436663"
"7367","9342436687","0.1","9342436687"
"7368","9100999969","3.0","9100999969"
"7369","5198705761","3.0","5198705761"
"7370","9100999966","1.1","9100999966"
"7371","9101000019","2.2","9101000019"
"7372","9100999970","3.1","9100999970"
"7373","9100999965","3.0","9100999965"
"7374","9101000002","1.1","9101000002"
"7375","9101000018","0.30000000000000004","9101000018"
"7376","9100999958","4.0","9100999958"
"7377","7214630803","7.5","7214630803"
"7378","7214631133","5.199999999999999","7214631133"
"7379","9215306214","0.4","9215306214"
"7380","5248768864","0.30000000000000004","5248768864"
"7381","9776946549","2.7","9776946549"
"7382","9215307507","0.30000000000000004","9215307507"
"7383","9215306209","0.1","9215306209"
"7384","9215307430","0.1","9215307430"
"7385","9215307444","0.1","9215307444"
"7386","5248768868","2.6","5248768868"
"7387","9776946569","4.5","9776946569"
"7388","9776946576","2.6","9776946576"
"7389","9101000113","0.1","9101000113"
"7390","9100117666","2.7","9100117666"
"7391","6076803873","2.6","6076803873"
"7392","5573457687","8.5","5573457687"
"7393","5454193893","2.1","5454193893"
"7394","5454193872","0.30000000000000004","5454193872"
"7395","9215307455","2.1","9215307455"
"7396","5248768892","2.1","5248768892"
"7397","9205274756","4.0","9205274756"
"7398","9373143360","0.4","9373143360"
"7399","9215307452","2.1","9215307452"
"7400","9215307460","0.4","9215307460"
"7401","9205274757","2.1","9205274757"
"7402","9373143246","2.1","9373143246"
"7403","9373143302","0.1","9373143302"
"7404","9373143297","0.4","9373143297"
"7405","9373143311","0.4","9373143311"
"7406","5453817280","2.2","5453817280"
"7407","5248768893","3.0","5248768893"
"7408","5453817262","2.1","5453817262"
"7409","9314298820","3.0","9314298820"
"7410","9373143308","0.30000000000000004","9373143308"
"7411","9215307445","0.30000000000000004","9215307445"
"7412","5453817243","2.1","5453817243"
"7413","9100117623","0.30000000000000004","9100117623"
"7414","5454149656","2.2","5454149656"
"7415","7769505982","5.0","7769505982"
"7416","9085271786","2.1","9085271786"
"7417","5453817231","2.1","5453817231"
"7418","5453984192","2.1","5453984192"
"7419","9101000111","0.4","9101000111"
"7420","9215307539","0.30000000000000004","9215307539"
"7421","8111896099","1.0","8111896099"
"7422","8021419385","7.6","8021419385"
"7423","6669276616","2.0","6669276616"
"7424","5248769256","3.5","5248769256"
"7425","5248769245","3.5","5248769245"
"7426","7123778000","3.0","7123778000"
"7427","10088262757","1.1","10088262757"
"7428","8627735733","5.5","8627735733"
"7429","7123778001","2.0","7123778001"
"7430","5573421313","1.5","5573421313"
"7431","10083078119","1.1","10083078119"
"7432","9205274807","2.1","9205274807"
"7433","5248769475","3.5","5248769475"
"7434","9294592904","4.0","9294592904"
"7435","5454036172","1.5","5454036172"
"7436","9205274822","2.1","9205274822"
"7437","9205274881","0.4","9205274881"
"7438","5454111558","2.1","5454111558"
"7439","9125323197","1.2000000000000002","9125323197"
"7440","5454036062","1.5","5454036062"
"7441","5454036197","2.25","5454036197"
"7442","9753975186","4.5","9753975186"
"7443","5248769596","2.1","5248769596"
"7444","5248769549","6.0","5248769549"
"7445","5248769595","0.30000000000000004","5248769595"
"7446","5248769579","2.1","5248769579"
"7447","9125322965","0.4","9125322965"
"7448","5248769566","0.1","5248769566"
"7449","5248769567","2.1","5248769567"
"7450","9125322975","0.4","9125322975"
"7451","5248769569","0.4","5248769569"
"7452","8238067959","2.1","8238067959"
"7453","8238067955","2.1","8238067955"
"7454","5248769781","2.1","5248769781"
"7455","8238067964","0.1","8238067964"
"7456","5248769771","2.1","5248769771"
"7457","8238067956","0.30000000000000004","8238067956"
"7458","5248769570","2.1","5248769570"
"7459","5248769572","2.1","5248769572"
"7460","5248769782","4.0","5248769782"
"7461","5248769620","3.0","5248769620"
"7462","9379319300","2.1","9379319300"
"7463","5248769740","0.1","5248769740"
"7464","9125323156","0.30000000000000004","9125323156"
"7465","5248769590","0.30000000000000004","5248769590"
"7466","5248769597","0.30000000000000004","5248769597"
"7467","9125323148","0.30000000000000004","9125323148"
"7468","9125323147","0.30000000000000004","9125323147"
"7469","9373143237","0.30000000000000004","9373143237"
"7470","9125323159","0.1","9125323159"
"7471","9125322978","0.30000000000000004","9125322978"
"7472","9125323144","0.4","9125323144"
"7473","9125323270","2.1","9125323270"
"7474","5248769605","2.1","5248769605"
"7475","9373143233","0.30000000000000004","9373143233"
"7476","9125323317","2.1","9125323317"
"7477","9125323267","0.4","9125323267"
"7478","9125323172","0.30000000000000004","9125323172"
"7479","5248769769","1.2","5248769769"
"7480","9373143236","0.1","9373143236"
"7481","9101523172","0.30000000000000004","9101523172"
"7482","9125322960","0.30000000000000004","9125322960"
"7483","5453817081","0.4","5453817081"
"7484","9100117624","2.1","9100117624"
"7485","5248769768","2.1","5248769768"
"7486","5453817251","2.1","5453817251"
"7487","5453817234","0.4","5453817234"
"7488","5453817254","0.30000000000000004","5453817254"
"7489","5453817253","0.4","5453817253"
"7490","5453817242","0.30000000000000004","5453817242"
"7491","5453817117","0.30000000000000004","5453817117"
"7492","5248769770","2.1","5248769770"
"7493","9125322982","2.1","9125322982"
"7494","9125322985","0.30000000000000004","9125322985"
"7495","9125322994","0.30000000000000004","9125322994"
"7496","9379319296","0.1","9379319296"
"7497","9101476602","0.4","9101476602"
"7498","9101476600","0.1","9101476600"
"7499","9101476607","0.30000000000000004","9101476607"
"7500","5249978865","1.5","5249978865"
"7501","5249978867","1.5","5249978867"
"7502","5249978868","0.5","5249978868"
"7503","9502579020","0.5","9502579020"
"7504","5249979528","1.5","5249979528"
"7505","5249979570","1.5","5249979570"
"7506","5249979586","2.0","5249979586"
"7507","5249979569","0.5","5249979569"
"7508","5249979574","1.5","5249979574"
"7509","5249979572","0.5","5249979572"
"7510","5249979571","0.5","5249979571"
"7511","5249979618","0.5","5249979618"
"7512","9392434656","0.30000000000000004","9392434656"
"7513","5249979683","0.30000000000000004","5249979683"
"7514","9804129825","2.1","9804129825"
"7515","9409986789","0.30000000000000004","9409986789"
"7516","9392434657","0.30000000000000004","9392434657"
"7517","9409986786","0.30000000000000004","9409986786"
"7518","9804129818","4.0","9804129818"
"7519","9100747567","0.1","9100747567"
"7520","9100747553","0.30000000000000004","9100747553"
"7521","5249979696","7.6","5249979696"
"7522","8154889356","3.85","8154889356"
"7523","5249979717","0.2","5249979717"
"7524","9100747592","0.30000000000000004","9100747592"
"7525","9100747609","0.30000000000000004","9100747609"
"7526","7845654651","0.7","7845654651"
"7527","8261599923","2.1","8261599923"
"7528","9463650985","0.30000000000000004","9463650985"
"7529","5256153517","0.8","5256153517"
"7530","5256153188","0.6000000000000001","5256153188"
"7531","5256153187","0.6000000000000001","5256153187"
"7532","5256153733","0.6000000000000001","5256153733"
"7533","5256153217","0.6000000000000001","5256153217"
"7534","5256153510","0.6000000000000001","5256153510"
"7535","5256153215","0.6000000000000001","5256153215"
"7536","5256153430","0.8","5256153430"
"7537","5256153747","0.6000000000000001","5256153747"
"7538","5256153460","0.6000000000000001","5256153460"
"7539","5256153211","0.4","5256153211"
"7540","5256153208","2.7","5256153208"
"7541","5256153220","0.6000000000000001","5256153220"
"7542","5256153421","0.6000000000000001","5256153421"
"7543","5256153429","0.6000000000000001","5256153429"
"7544","5256153427","0.6000000000000001","5256153427"
"7545","5256153431","0.8","5256153431"
"7546","5256153454","0.4","5256153454"
"7547","5256153443","0.6000000000000001","5256153443"
"7548","5256153440","0.6000000000000001","5256153440"
"7549","5256153438","0.8","5256153438"
"7550","5256153436","0.2","5256153436"
"7551","5256153439","0.2","5256153439"
"7552","5256153446","0.6000000000000001","5256153446"
"7553","5256153476","0.4","5256153476"
"7554","5256153462","0.8","5256153462"
"7555","5256153478","0.6000000000000001","5256153478"
"7556","5256153455","0.4","5256153455"
"7557","5256153474","0.6000000000000001","5256153474"
"7558","5256153473","0.4","5256153473"
"7559","5256153475","0.2","5256153475"
"7560","5256153477","0.2","5256153477"
"7561","5256153508","0.8","5256153508"
"7562","5256153509","0.2","5256153509"
"7563","5256153507","0.2","5256153507"
"7564","5256153505","0.6000000000000001","5256153505"
"7565","5256153499","0.6000000000000001","5256153499"
"7566","5256153500","0.2","5256153500"
"7567","5256153503","0.6000000000000001","5256153503"
"7568","5256153506","0.2","5256153506"
"7569","5256153501","0.4","5256153501"
"7570","5256153504","0.2","5256153504"
"7571","5256153502","0.2","5256153502"
"7572","5256153512","0.6000000000000001","5256153512"
"7573","5256153744","0.6000000000000001","5256153744"
"7574","5256153513","0.6000000000000001","5256153513"
"7575","5256153742","0.6000000000000001","5256153742"
"7576","5256153739","0.6000000000000001","5256153739"
"7577","5256153740","0.6000000000000001","5256153740"
"7578","5256153515","0.6000000000000001","5256153515"
"7579","5256153738","0.6000000000000001","5256153738"
"7580","5256153741","0.2","5256153741"
"7581","7933333799","5.1","7933333799"
"7582","5971371362","6.0","5971371362"
"7583","7933218415","5.5","7933218415"
"7584","7928508807","2.5","7928508807"
"7585","7680172709","5.5","7680172709"
"7586","9674280506","5.25","9674280506"
"7587","9674280502","2.25","9674280502"
"7588","8974420657","3.0","8974420657"
"7589","9100999827","5.25","9100999827"
"7590","5256467092","5.5","5256467092"
"7591","8974420656","3.0","8974420656"
"7592","9100999830","5.25","9100999830"
"7593","9100999797","7.0","9100999797"
"7594","9674280497","3.0","9674280497"
"7595","9100999822","5.25","9100999822"
"7596","8716239811","8.25","8716239811"
"7597","8716239807","3.25","8716239807"
"7598","8716239806","3.25","8716239806"
"7599","8716239801","4.5","8716239801"
"7600","7214595386","1.35","7214595386"
"7601","5256467125","2.7","5256467125"
"7602","5256467124","2.7","5256467124"
"7603","7214595476","2.7","7214595476"
"7604","8712204072","0.30000000000000004","8712204072"
"7605","7214631091","2.6","7214631091"
"7606","7214595458","2.1","7214595458"
"7607","7214524663","3.5","7214524663"
"7608","7214595387","2.7","7214595387"
"7609","7214595344","0.4","7214595344"
"7610","7214595459","2.6","7214595459"
"7611","9202731369","0.30000000000000004","9202731369"
"7612","9146435001","0.4","9146435001"
"7613","7214595412","2.5","7214595412"
"7614","7214630909","2.1","7214630909"
"7615","8716239748","2.6","8716239748"
"7616","9144089544","2.1","9144089544"
"7617","9355966045","2.1","9355966045"
"7618","9355966056","0.4","9355966056"
"7619","9355966060","2.6","9355966060"
"7620","5256467134","8.0","5256467134"
"7621","9085271915","0.1","9085271915"
"7622","8716239825","7.6","8716239825"
"7623","9141552146","0.4","9141552146"
"7624","9085271875","0.4","9085271875"
"7625","5684908425","1.5","5684908425"
"7626","9751988233","1.5","9751988233"
"7627","5267050991","0.30000000000000004","5267050991"
"7628","5267050961","0.1","5267050961"
"7629","5267050992","0.30000000000000004","5267050992"
"7630","5267050995","0.1","5267050995"
"7631","5267050983","0.30000000000000004","5267050983"
"7632","5267050973","0.30000000000000004","5267050973"
"7633","5267050976","0.30000000000000004","5267050976"
"7634","5267050986","0.30000000000000004","5267050986"
"7635","5267050977","0.30000000000000004","5267050977"
"7636","5272930639","0.1","5272930639"
"7637","5272930677","0.35","5272930677"
"7638","5272930664","0.2","5272930664"
"7639","7845654664","3.0","7845654664"
"7640","7845654668","2.5","7845654668"
"7641","9967427374","2.0","9967427374"
"7642","9967427375","0.5","9967427375"
"7643","9967427372","2.0","9967427372"
"7644","9967427380","8.0","9967427380"
"7645","8223372520","0.30000000000000004","8223372520"
"7646","9407692547","0.30000000000000004","9407692547"
"7647","9205056609","0.5","9205056609"
"7648","9409986571","0.30000000000000004","9409986571"
"7649","9205056575","0.30000000000000004","9205056575"
"7650","5272957437","0.4","5272957437"
"7651","8357501063","0.30000000000000004","8357501063"
"7652","8357501066","0.30000000000000004","8357501066"
"7653","8357501073","0.1","8357501073"
"7654","8357501070","0.1","8357501070"
"7655","5272957455","0.30000000000000004","5272957455"
"7656","5272957463","0.1","5272957463"
"7657","5272957454","0.1","5272957454"
"7658","9409986557","0.1","9409986557"
"7659","5272957464","0.1","5272957464"
"7660","5272957577","5.1","5272957577"
"7661","5272957473","0.30000000000000004","5272957473"
"7662","5272957484","0.4","5272957484"
"7663","9251007668","0.30000000000000004","9251007668"
"7664","5272957485","0.1","5272957485"
"7665","9251007691","0.1","9251007691"
"7666","9251007694","0.30000000000000004","9251007694"
"7667","9251007686","0.30000000000000004","9251007686"
"7668","9251007675","0.30000000000000004","9251007675"
"7669","9251007676","0.30000000000000004","9251007676"
"7670","5272957523","0.30000000000000004","5272957523"
"7671","9251007655","0.30000000000000004","9251007655"
"7672","9370229646","0.30000000000000004","9370229646"
"7673","9251007618","0.4","9251007618"
"7674","5272957496","0.4","5272957496"
"7675","9409986664","0.1","9409986664"
"7676","9409986621","1.0","9409986621"
"7677","6658153043","0.30000000000000004","6658153043"
"7678","9372915211","0.4","9372915211"
"7679","6658153054","0.30000000000000004","6658153054"
"7680","9409986641","0.30000000000000004","9409986641"
"7681","9392434553","0.1","9392434553"
"7682","9275174549","0.30000000000000004","9275174549"
"7683","8154889345","2.1","8154889345"
"7684","9392434556","0.4","9392434556"
"7685","9967420544","0.4","9967420544"
"7686","8154889318","2.1","8154889318"
"7687","5272957520","0.30000000000000004","5272957520"
"7688","9409986598","0.30000000000000004","9409986598"
"7689","9372915228","0.30000000000000004","9372915228"
"7690","9409986594","0.30000000000000004","9409986594"
"7691","9409986588","0.1","9409986588"
"7692","9372915231","0.30000000000000004","9372915231"
"7693","5272957643","1.5","5272957643"
"7694","9205056493","0.30000000000000004","9205056493"
"7695","5272957570","0.4","5272957570"
"7696","5272957561","0.30000000000000004","5272957561"
"7697","5272957560","0.1","5272957560"
"7698","5272957565","0.30000000000000004","5272957565"
"7699","5272957569","0.30000000000000004","5272957569"
"7700","5272957576","0.30000000000000004","5272957576"
"7701","5272957566","0.4","5272957566"
"7702","8223372480","0.30000000000000004","8223372480"
"7703","5272957617","0.30000000000000004","5272957617"
"7704","5272957589","0.30000000000000004","5272957589"
"7705","5272957616","0.30000000000000004","5272957616"
"7706","5272957568","0.30000000000000004","5272957568"
"7707","9205056650","0.4","9205056650"
"7708","9100747624","0.30000000000000004","9100747624"
"7709","9100747640","0.30000000000000004","9100747640"
"7710","9100747627","0.30000000000000004","9100747627"
"7711","9100747653","0.30000000000000004","9100747653"
"7712","9100747636","0.30000000000000004","9100747636"
"7713","9967408761","0.7","9967408761"
"7714","9967408638","0.5","9967408638"
"7715","9100747611","0.4","9100747611"
"7716","5272957597","0.7","5272957597"
"7717","5272957602","0.30000000000000004","5272957602"
"7718","9967408769","0.5","9967408769"
"7719","9342436498","0.30000000000000004","9342436498"
"7720","9100747610","0.30000000000000004","9100747610"
"7721","9407692702","0.30000000000000004","9407692702"
"7722","5272957608","0.30000000000000004","5272957608"
"7723","9409987041","0.1","9409987041"
"7724","9342436494","0.30000000000000004","9342436494"
"7725","9205056677","0.4","9205056677"
"7726","9392467181","0.30000000000000004","9392467181"
"7727","9205056674","0.30000000000000004","9205056674"
"7728","9205056662","0.30000000000000004","9205056662"
"7729","9392467186","0.4","9392467186"
"7730","9342436534","0.30000000000000004","9342436534"
"7731","9205056670","0.30000000000000004","9205056670"
"7732","9392467178","0.30000000000000004","9392467178"
"7733","9407692666","0.30000000000000004","9407692666"
"7734","9392467175","0.30000000000000004","9392467175"
"7735","9392467166","0.4","9392467166"
"7736","9392467147","0.1","9392467147"
"7737","9205056659","0.30000000000000004","9205056659"
"7738","9100747656","0.30000000000000004","9100747656"
"7739","5272957631","0.30000000000000004","5272957631"
"7740","9409987024","0.30000000000000004","9409987024"
"7741","9409987010","0.30000000000000004","9409987010"
"7742","9409987028","0.30000000000000004","9409987028"
"7743","9409987017","0.30000000000000004","9409987017"
"7744","9409987040","0.30000000000000004","9409987040"
"7745","9409987008","0.1","9409987008"
"7746","5272957659","0.30000000000000004","5272957659"
"7747","9205056500","0.30000000000000004","9205056500"
"7748","9205056457","0.4","9205056457"
"7749","9205056479","0.30000000000000004","9205056479"
"7750","9205056490","0.30000000000000004","9205056490"
"7751","5272957669","0.1","5272957669"
"7752","5373159820","1.5","5373159820"
"7753","5373159819","2.5","5373159819"
"7754","7214524606","3.5","7214524606"
"7755","9343434160","2.5","9343434160"
"7756","9343434161","1.5","9343434161"
"7757","9343434213","2.1","9343434213"
"7758","7214630791","2.1","7214630791"
"7759","5373160543","2.5","5373160543"
"7760","9091523226","2.6","9091523226"
"7761","7235525427","0.30000000000000004","7235525427"
"7762","5377019476","0.5","5377019476"
"7763","5454111492","2.5","5454111492"
"7764","5454111501","2.5","5454111501"
"7765","5402477563","0.5","5402477563"
"7766","9260615935","0.30000000000000004","9260615935"
"7767","9260615919","0.30000000000000004","9260615919"
"7768","9260615934","0.30000000000000004","9260615934"
"7769","9101523206","0.4","9101523206"
"7770","9260615931","0.1","9260615931"
"7771","5402477732","0.1","5402477732"
"7772","5402477757","0.1","5402477757"
"7773","5402477764","0.30000000000000004","5402477764"
"7774","9505189059","0.30000000000000004","9505189059"
"7775","9054860881","0.30000000000000004","9054860881"
"7776","9054860879","0.1","9054860879"
"7777","9054860882","0.30000000000000004","9054860882"
"7778","9409987325","0.30000000000000004","9409987325"
"7779","6067481122","2.5","6067481122"
"7780","5402477778","3.0","5402477778"
"7781","6067481159","2.5","6067481159"
"7782","5402477779","2.0","5402477779"
"7783","6067481161","1.5","6067481161"
"7784","6067481174","2.5","6067481174"
"7785","6067481121","2.0","6067481121"
"7786","6067481126","2.5","6067481126"
"7787","6067481099","1.5","6067481099"
"7788","6067481125","2.0","6067481125"
"7789","6067481175","2.0","6067481175"
"7790","6067481105","2.0","6067481105"
"7791","6067481120","2.0","6067481120"
"7792","6067481101","2.0","6067481101"
"7793","6067481129","2.0","6067481129"
"7794","6067481123","1.5","6067481123"
"7795","9247332154","0.2","9247332154"
"7796","5402477829","0.4","5402477829"
"7797","9166974349","0.4","9166974349"
"7798","9166974327","0.30000000000000004","9166974327"
"7799","5402477787","0.7","5402477787"
"7800","5402477788","0.7","5402477788"
"7801","6067481106","1.5","6067481106"
"7802","6067481103","0.7","6067481103"
"7803","6067481131","1.5","6067481131"
"7804","6067481119","1.5","6067481119"
"7805","6067481095","0.7","6067481095"
"7806","6067481104","1.5","6067481104"
"7807","5402477789","2.1","5402477789"
"7808","6067481088","2.5","6067481088"
"7809","9247315916","2.1","9247315916"
"7810","6067481090","2.5","6067481090"
"7811","6067481117","1.5","6067481117"
"7812","6067481096","1.5","6067481096"
"7813","6067481133","2.0","6067481133"
"7814","6067481130","2.5","6067481130"
"7815","6067481139","1.5","6067481139"
"7816","5402477792","1.5","5402477792"
"7817","6067481151","2.0","6067481151"
"7818","6067481140","1.5","6067481140"
"7819","5402477797","1.5","5402477797"
"7820","6067481153","1.5","6067481153"
"7821","6067481144","1.5","6067481144"
"7822","6067481155","1.5","6067481155"
"7823","6067481141","2.0","6067481141"
"7824","5402477801","1.2000000000000002","5402477801"
"7825","9247332023","0.4","9247332023"
"7826","6067481135","1.5","6067481135"
"7827","5402477803","1.2000000000000002","5402477803"
"7828","6067481143","1.5","6067481143"
"7829","6067481162","1.5","6067481162"
"7830","6067481137","2.0","6067481137"
"7831","6067481156","2.0","6067481156"
"7832","6067481289","0.7","6067481289"
"7833","6067481145","1.5","6067481145"
"7834","6067481147","1.5","6067481147"
"7835","6067481176","2.0","6067481176"
"7836","6067481138","1.5","6067481138"
"7837","6067481146","0.7","6067481146"
"7838","6067481177","1.5","6067481177"
"7839","5402477806","0.7","5402477806"
"7840","6067481290","2.0","6067481290"
"7841","6067481180","1.5","6067481180"
"7842","9277367860","0.1","9277367860"
"7843","9277367867","0.1","9277367867"
"7844","9392021333","0.1","9392021333"
"7845","5402477881","1.2","5402477881"
"7846","9277367984","2.0","9277367984"
"7847","9277367971","0.7","9277367971"
"7848","9277367964","1.5","9277367964"
"7849","9277367979","1.5","9277367979"
"7850","9277367980","1.5","9277367980"
"7851","9277367988","0.30000000000000004","9277367988"
"7852","9277367987","0.1","9277367987"
"7853","9218325461","0.30000000000000004","9218325461"
"7854","9280023049","0.30000000000000004","9280023049"
"7855","9280023064","0.30000000000000004","9280023064"
"7856","9245536160","0.30000000000000004","9245536160"
"7857","9245536213","0.30000000000000004","9245536213"
"7858","5402477923","0.30000000000000004","5402477923"
"7859","9285884579","0.30000000000000004","9285884579"
"7860","9285884577","0.30000000000000004","9285884577"
"7861","9188723443","5.1","9188723443"
"7862","9280038555","0.30000000000000004","9280038555"
"7863","9285884578","0.1","9285884578"
"7864","6074528909","2.1","6074528909"
"7865","9280038569","0.4","9280038569"
"7866","9188723465","0.4","9188723465"
"7867","5402477932","2.5","5402477932"
"7868","9054881013","0.30000000000000004","9054881013"
"7869","9054880965","0.4","9054880965"
"7870","8246387573","0.1","8246387573"
"7871","9054881005","0.30000000000000004","9054881005"
"7872","9054880959","0.4","9054880959"
"7873","9054881001","0.30000000000000004","9054881001"
"7874","9285884616","0.4","9285884616"
"7875","9409987321","0.30000000000000004","9409987321"
"7876","5402478023","0.30000000000000004","5402478023"
"7877","9409987338","0.30000000000000004","9409987338"
"7878","9409987336","0.30000000000000004","9409987336"
"7879","9054880958","0.30000000000000004","9054880958"
"7880","9054860895","0.30000000000000004","9054860895"
"7881","5402478034","0.4","5402478034"
"7882","9285884636","0.1","9285884636"
"7883","9505189157","0.1","9505189157"
"7884","9505189156","0.1","9505189156"
"7885","9285884624","0.30000000000000004","9285884624"
"7886","9505189002","0.4","9505189002"
"7887","9285884633","0.1","9285884633"
"7888","9505188990","0.4","9505188990"
"7889","5402478047","0.30000000000000004","5402478047"
"7890","8150291043","0.30000000000000004","8150291043"
"7891","5402478058","0.4","5402478058"
"7892","9505188977","0.30000000000000004","9505188977"
"7893","5402478174","0.4","5402478174"
"7894","9285884617","0.30000000000000004","9285884617"
"7895","9505189000","0.1","9505189000"
